,IMDb,platform,fre
1083,6.2,Netflix,1
1084,7,Netflix,1
1085,6.2,Netflix,1
1086,7.3,Netflix,1
1087,7.3,Netflix,1
1088,7.4,Netflix,1
1089,7.8,Netflix,1
1090,7.6,Netflix,1
1091,8.5,Netflix,1
1092,5.6,Netflix,1
1093,7.4,Netflix,1
1094,6.1,Netflix,1
1095,6.1,Netflix,1
1096,7.6,Netflix,1
1097,5.9,Netflix,1
1098,6.4,Netflix,1
1099,6.6,Netflix,1
1100,6.4,Netflix,1
1101,6.2,Netflix,1
1102,5.3,Netflix,1
1103,4.8,Netflix,1
1104,7.9,Netflix,1
1105,6.7,Netflix,1
1106,7.5,Netflix,1
1107,7.9,Netflix,1
1108,5.3,Netflix,1
1109,7.3,Netflix,1
1110,7.2,Netflix,1
1111,6.9,Netflix,1
1112,5.7,Netflix,1
1113,6.4,Netflix,1
1114,6.2,Netflix,1
1115,5.5,Netflix,1
1116,7.1,Netflix,1
1117,8.4,Netflix,1
1118,6.7,Netflix,1
1119,5.3,Netflix,1
1120,5.7,Netflix,1
1121,5.9,Netflix,1
1122,6.3,Netflix,1
1123,7.6,Netflix,1
1124,5.6,Netflix,1
1125,5.1,Netflix,1
1126,7.1,Netflix,1
1127,7.9,Netflix,1
1128,5.5,Netflix,1
1129,5.7,Netflix,1
1130,7.1,Netflix,1
1131,5.3,Netflix,1
1132,7.5,Netflix,1
1133,5.1,Netflix,1
1134,7.5,Netflix,1
1135,6.2,Netflix,1
1136,6.1,Netflix,1
1137,6.2,Netflix,1
1138,6.6,Netflix,1
1139,7.9,Netflix,1
1140,7.6,Netflix,1
1141,7.1,Netflix,1
1142,6.7,Netflix,1
1143,6.5,Netflix,1
1144,5.7,Netflix,1
1145,4.9,Netflix,1
1146,7.3,Netflix,1
1147,6.3,Netflix,1
1148,5.3,Netflix,1
1149,6.3,Netflix,1
1150,5.2,Netflix,1
1151,6.4,Netflix,1
1152,5.7,Netflix,1
1153,5.9,Netflix,1
1154,7.8,Netflix,1
1155,7.2,Netflix,1
1156,8.5,Netflix,1
1157,6.2,Netflix,1
1158,6,Netflix,1
1159,8.1,Netflix,1
1160,5.8,Netflix,1
1161,5.6,Netflix,1
1162,6.1,Netflix,1
1163,7.1,Netflix,1
1164,6.8,Netflix,1
1165,5.8,Netflix,1
1166,5.9,Netflix,1
1167,5.6,Netflix,1
1168,7.2,Netflix,1
1169,5.6,Netflix,1
1170,8,Netflix,1
1171,5.7,Netflix,1
1172,5.8,Netflix,1
1173,5.5,Netflix,1
1174,7.2,Netflix,1
1175,7.7,Netflix,1
1176,7.5,Netflix,1
1177,7.6,Netflix,1
1178,5.4,Netflix,1
1179,5.7,Netflix,1
1180,6,Netflix,1
1181,5.4,Netflix,1
1182,7.1,Netflix,1
1183,6.5,Netflix,1
1184,7.4,Netflix,1
1185,6,Netflix,1
1186,6.3,Netflix,1
1187,5.3,Netflix,1
1188,6.8,Netflix,1
1189,8,Netflix,1
1190,6.6,Netflix,1
1191,5.7,Netflix,1
1192,5.7,Netflix,1
1193,8,Netflix,1
1194,6.6,Netflix,1
1195,7.1,Netflix,1
1196,7.5,Netflix,1
1197,6,Netflix,1
1198,5.5,Netflix,1
1199,5.1,Netflix,1
1200,5.7,Netflix,1
1201,7.3,Netflix,1
1202,5.6,Netflix,1
1203,6.5,Netflix,1
1204,6.2,Netflix,1
1205,5.9,Netflix,1
1206,7.5,Netflix,1
1207,6.3,Netflix,1
1208,5.8,Netflix,1
1209,5.4,Netflix,1
1210,6.3,Netflix,1
1211,6.4,Netflix,1
1212,6.1,Netflix,1
1213,5.9,Netflix,1
1214,7.4,Netflix,1
1215,8.7,Netflix,1
1216,5.7,Netflix,1
1217,6.5,Netflix,1
1218,7.3,Netflix,1
1219,7.1,Netflix,1
1220,6.8,Netflix,1
1221,6.5,Netflix,1
1222,5.5,Netflix,1
1223,6.6,Netflix,1
1224,6.6,Netflix,1
1225,5,Netflix,1
1226,4.4,Netflix,1
1227,6.5,Netflix,1
1228,4.9,Netflix,1
1229,7.6,Netflix,1
1230,6.3,Netflix,1
1231,6.7,Netflix,1
1232,7.7,Netflix,1
1233,6.6,Netflix,1
1234,5.5,Netflix,1
1235,6.7,Netflix,1
1236,7.5,Netflix,1
1237,5.1,Netflix,1
1238,5.4,Netflix,1
1239,7.5,Netflix,1
1240,5.6,Netflix,1
1241,5.4,Netflix,1
1242,5.5,Netflix,1
1243,7.9,Netflix,1
1244,5.8,Netflix,1
1245,6.4,Netflix,1
1246,7.8,Netflix,1
1247,7.2,Netflix,1
1248,6,Netflix,1
1249,6.8,Netflix,1
1250,7.7,Netflix,1
1251,5.6,Netflix,1
1252,5.9,Netflix,1
1253,7.3,Netflix,1
1254,5.9,Netflix,1
1255,7.6,Netflix,1
1256,6.4,Netflix,1
1257,5.2,Netflix,1
1258,4.5,Netflix,1
1259,6.7,Netflix,1
1260,7.5,Netflix,1
1261,7.5,Netflix,1
1262,7.3,Netflix,1
1263,7.5,Netflix,1
1264,7.3,Netflix,1
1265,7.8,Netflix,1
1266,7.4,Netflix,1
1267,6.5,Netflix,1
1268,5.4,Netflix,1
1269,6.1,Netflix,1
1270,5.6,Netflix,1
1271,7.6,Netflix,1
1272,5.8,Netflix,1
1273,5.8,Netflix,1
1274,6.5,Netflix,1
1275,7.3,Netflix,1
1276,5.1,Netflix,1
1277,7.6,Netflix,1
1278,5.7,Netflix,1
1279,5.3,Netflix,1
1280,8,Netflix,1
1281,7.4,Netflix,1
1282,5.7,Netflix,1
1283,7.3,Netflix,1
1284,6.2,Netflix,1
1285,6,Netflix,1
1286,8,Netflix,1
1287,7.4,Netflix,1
1288,7.8,Netflix,1
1289,7.7,Netflix,1
1290,7.4,Netflix,1
1291,5.1,Netflix,1
1292,6.2,Netflix,1
1293,9.3,Netflix,1
1294,7,Netflix,1
1295,6.7,Netflix,1
1296,5.5,Netflix,1
1297,7.7,Netflix,1
1298,6.2,Netflix,1
1299,6.2,Netflix,1
1300,7.4,Netflix,1
1301,6.6,Netflix,1
1302,5.6,Netflix,1
1303,5.8,Netflix,1
1304,7.7,Netflix,1
1305,6.2,Netflix,1
1306,7.4,Netflix,1
1307,6.3,Netflix,1
1308,5.6,Netflix,1
1309,7.8,Netflix,1
1310,5.2,Netflix,1
1311,7.1,Netflix,1
1312,8.7,Netflix,1
1313,8.6,Netflix,1
1314,6.3,Netflix,1
1315,5.6,Netflix,1
1316,7.5,Netflix,1
1317,7.4,Netflix,1
1318,6.9,Netflix,1
1319,5.4,Netflix,1
1320,5.8,Netflix,1
1321,5.6,Netflix,1
1322,5.3,Netflix,1
1323,7,Netflix,1
1324,6.2,Netflix,1
1325,6.6,Netflix,1
1326,7.1,Netflix,1
1327,7,Netflix,1
1328,5.5,Netflix,1
1329,6.7,Netflix,1
1330,5,Netflix,1
1331,7.7,Netflix,1
1332,8.1,Netflix,1
1333,5,Netflix,1
1334,7.5,Netflix,1
1335,7.4,Netflix,1
1336,8.4,Netflix,1
1337,7.7,Netflix,1
1338,5.9,Netflix,1
1339,7.5,Netflix,1
1340,7.6,Netflix,1
1341,7,Netflix,1
1342,5.8,Netflix,1
1343,7.5,Netflix,1
1344,7.4,Netflix,1
1345,5.8,Netflix,1
1346,7.2,Netflix,1
1347,7.3,Netflix,1
1348,7.5,Netflix,1
1349,8,Netflix,1
1350,5.1,Netflix,1
1351,4.9,Netflix,1
1352,5.7,Netflix,1
1353,4.5,Netflix,1
1354,5.7,Netflix,1
1355,6.3,Netflix,1
1356,5.3,Netflix,1
1357,8.6,Netflix,1
1358,5.5,Netflix,1
1359,7.7,Netflix,1
1360,5.2,Netflix,1
1361,7.5,Netflix,1
1362,5.2,Netflix,1
1363,7.1,Netflix,1
1364,7.2,Netflix,1
1365,6.7,Netflix,1
1366,7.2,Netflix,1
1367,7.4,Netflix,1
1368,6.7,Netflix,1
1369,4.7,Netflix,1
1370,7.4,Netflix,1
1371,7.2,Netflix,1
1372,6.9,Netflix,1
1373,5.2,Netflix,1
1374,5.4,Netflix,1
1375,5.4,Netflix,1
1376,6,Netflix,1
1377,5.5,Netflix,1
1378,7.1,Netflix,1
1379,5.2,Netflix,1
1380,6.9,Netflix,1
1381,5.9,Netflix,1
1382,6.2,Netflix,1
1383,7.1,Netflix,1
1384,7.4,Netflix,1
1385,7.1,Netflix,1
1386,7.5,Netflix,1
1387,5,Netflix,1
1388,6.8,Netflix,1
1389,6.1,Netflix,1
1390,5.4,Netflix,1
1391,3.9,Netflix,1
1392,7,Netflix,1
1393,6.8,Netflix,1
1394,6.4,Netflix,1
1395,6,Netflix,1
1396,8.2,Netflix,1
1397,5.5,Netflix,1
1398,5.2,Netflix,1
1399,5.2,Netflix,1
1400,6.2,Netflix,1
1401,5.3,Netflix,1
1402,7.7,Netflix,1
1403,5.9,Netflix,1
1404,7.1,Netflix,1
1405,5,Netflix,1
1406,5.4,Netflix,1
1407,6.5,Netflix,1
1408,7.2,Netflix,1
1409,5.3,Netflix,1
1410,7.1,Netflix,1
1411,7.1,Netflix,1
1412,7.7,Netflix,1
1413,6.6,Netflix,1
1414,6.8,Netflix,1
1415,5.8,Netflix,1
1416,5.5,Netflix,1
1417,7,Netflix,1
1418,7.8,Netflix,1
1419,6,Netflix,1
1420,5,Netflix,1
1421,5.2,Netflix,1
1422,7.2,Netflix,1
1423,6.4,Netflix,1
1424,5.8,Netflix,1
1425,7.7,Netflix,1
1426,7.7,Netflix,1
1427,5.5,Netflix,1
1428,6.3,Netflix,1
1429,7.7,Netflix,1
1430,5.8,Netflix,1
1431,5.9,Netflix,1
1432,5,Netflix,1
1433,7.3,Netflix,1
1434,5.7,Netflix,1
1435,7.4,Netflix,1
1436,7.4,Netflix,1
1437,6.2,Netflix,1
1438,6,Netflix,1
1439,5.7,Netflix,1
1440,8,Netflix,1
1441,5.7,Netflix,1
1442,6.3,Netflix,1
1443,4.5,Netflix,1
1444,7.7,Netflix,1
1445,5.8,Netflix,1
1446,8.3,Netflix,1
1447,6.2,Netflix,1
1448,7,Netflix,1
1449,5.3,Netflix,1
1450,7.2,Netflix,1
1451,6.7,Netflix,1
1452,5.1,Netflix,1
1453,5.6,Netflix,1
1454,7.2,Netflix,1
1455,7,Netflix,1
1456,5.9,Netflix,1
1457,4.5,Netflix,1
1458,7.6,Netflix,1
1459,8.7,Netflix,1
1460,6.8,Netflix,1
1461,5,Netflix,1
1462,6.3,Netflix,1
1463,6.7,Netflix,1
1464,6.7,Netflix,1
1465,6.8,Netflix,1
1466,7.5,Netflix,1
1467,7,Netflix,1
1468,5.1,Netflix,1
1469,8.6,Netflix,1
1470,6.1,Netflix,1
1471,6.2,Netflix,1
1472,6.7,Netflix,1
1473,5.3,Netflix,1
1474,6,Netflix,1
1475,7.2,Netflix,1
1476,7.1,Netflix,1
1477,4.7,Netflix,1
1478,7.2,Netflix,1
1479,8.3,Netflix,1
1480,7,Netflix,1
1481,7.3,Netflix,1
1482,4.7,Netflix,1
1483,6.4,Netflix,1
1484,6.2,Netflix,1
1485,5.6,Netflix,1
1486,5.5,Netflix,1
1487,5.2,Netflix,1
1488,7.3,Netflix,1
1489,5.2,Netflix,1
1490,7.3,Netflix,1
1491,6.7,Netflix,1
1492,6,Netflix,1
1493,6.1,Netflix,1
1494,7.1,Netflix,1
1495,7.2,Netflix,1
1496,8.2,Netflix,1
1497,5,Netflix,1
1498,5.9,Netflix,1
1499,6.2,Netflix,1
1500,7.5,Netflix,1
1501,4.1,Netflix,1
1502,7.1,Netflix,1
1503,5.4,Netflix,1
1504,7.9,Netflix,1
1505,6.8,Netflix,1
1506,5.5,Netflix,1
1507,5.9,Netflix,1
1508,6.6,Netflix,1
1509,7.4,Netflix,1
1510,6.8,Netflix,1
1511,8.1,Netflix,1
1512,5.9,Netflix,1
1513,7.7,Netflix,1
1514,5.1,Netflix,1
1515,5.7,Netflix,1
1516,8.2,Netflix,1
1517,7.4,Netflix,1
1518,6.7,Netflix,1
1519,7.4,Netflix,1
1520,6.3,Netflix,1
1521,5,Netflix,1
1522,7.1,Netflix,1
1523,7,Netflix,1
1524,6.5,Netflix,1
1525,5.7,Netflix,1
1526,5.4,Netflix,1
1527,6,Netflix,1
1528,6.4,Netflix,1
1529,6.6,Netflix,1
1530,7.1,Netflix,1
1531,7.5,Netflix,1
1532,5.5,Netflix,1
1533,6.2,Netflix,1
1534,4.7,Netflix,1
1535,7.7,Netflix,1
1536,6.5,Netflix,1
1537,6.7,Netflix,1
1538,6,Netflix,1
1539,8.6,Netflix,1
1540,5.5,Netflix,1
1541,7.2,Netflix,1
1542,5.8,Netflix,1
1543,5.7,Netflix,1
1544,5.8,Netflix,1
1545,4.6,Netflix,1
1546,7.2,Netflix,1
1547,7.2,Netflix,1
1548,5.7,Netflix,1
1549,6.4,Netflix,1
1550,7.3,Netflix,1
1551,7.1,Netflix,1
1552,6.3,Netflix,1
1553,5.3,Netflix,1
1554,6.7,Netflix,1
1555,6.7,Netflix,1
1556,6.7,Netflix,1
1557,7.1,Netflix,1
1558,6.3,Netflix,1
1559,6.5,Netflix,1
1560,6.9,Netflix,1
1561,5.1,Netflix,1
1562,6.7,Netflix,1
1563,4.1,Netflix,1
1564,6.7,Netflix,1
1565,5.8,Netflix,1
1566,6.9,Netflix,1
1567,5.8,Netflix,1
1568,5,Netflix,1
1569,4.5,Netflix,1
1570,5,Netflix,1
1571,6.3,Netflix,1
1572,5.7,Netflix,1
1573,6.7,Netflix,1
1574,7.9,Netflix,1
1575,6.2,Netflix,1
1576,5.6,Netflix,1
1577,6.3,Netflix,1
1578,6.2,Netflix,1
1579,6.8,Netflix,1
1580,7.2,Netflix,1
1581,7.4,Netflix,1
1582,8.4,Netflix,1
1583,4.8,Netflix,1
1584,6.3,Netflix,1
1585,7.1,Netflix,1
1586,5.1,Netflix,1
1587,5.7,Netflix,1
1588,6.6,Netflix,1
1589,8.3,Netflix,1
1590,7,Netflix,1
1591,6,Netflix,1
1592,3.5,Netflix,1
1593,6.9,Netflix,1
1594,6.3,Netflix,1
1595,6.7,Netflix,1
1596,5.5,Netflix,1
1597,5.9,Netflix,1
1598,4.5,Netflix,1
1599,4.6,Netflix,1
1600,5.4,Netflix,1
1601,6.6,Netflix,1
1602,6.8,Netflix,1
1603,6.2,Netflix,1
1604,6.7,Netflix,1
1605,4.4,Netflix,1
1606,5.4,Netflix,1
1607,5.1,Netflix,1
1608,6.4,Netflix,1
1609,5.3,Netflix,1
1610,7.5,Netflix,1
1611,6.7,Netflix,1
1612,6.6,Netflix,1
1613,5.2,Netflix,1
1614,6.6,Netflix,1
1615,5.3,Netflix,1
1616,4.9,Netflix,1
1617,5.2,Netflix,1
1618,5.9,Netflix,1
1619,6.7,Netflix,1
1620,5.4,Netflix,1
1621,7.3,Netflix,1
1622,5,Netflix,1
1623,5.7,Netflix,1
1624,5.5,Netflix,1
1625,7.2,Netflix,1
1626,6.5,Netflix,1
1627,6.6,Netflix,1
1628,7.7,Netflix,1
1629,6.7,Netflix,1
1630,7,Netflix,1
1631,7.8,Netflix,1
1632,7.1,Netflix,1
1633,6.8,Netflix,1
1634,7,Netflix,1
1635,7.9,Netflix,1
1636,4.8,Netflix,1
1637,5,Netflix,1
1638,4.3,Netflix,1
1639,5.5,Netflix,1
1640,4.6,Netflix,1
1641,7.2,Netflix,1
1642,7.6,Netflix,1
1643,6,Netflix,1
1644,7.7,Netflix,1
1645,5.8,Netflix,1
1646,7.1,Netflix,1
1647,6,Netflix,1
1648,7.9,Netflix,1
1649,8,Netflix,1
1650,5.7,Netflix,1
1651,6.2,Netflix,1
1652,5.8,Netflix,1
1653,6.6,Netflix,1
1654,6,Netflix,1
1655,7.6,Netflix,1
1656,6.9,Netflix,1
1657,6.2,Netflix,1
1658,5.2,Netflix,1
1659,6.8,Netflix,1
1660,5.1,Netflix,1
1661,7,Netflix,1
1662,4.8,Netflix,1
1663,7.1,Netflix,1
1664,6.5,Netflix,1
1665,7,Netflix,1
1666,5.3,Netflix,1
1667,7.6,Netflix,1
1668,5.6,Netflix,1
1669,8.1,Netflix,1
1670,6.5,Netflix,1
1671,6.2,Netflix,1
1672,4.5,Netflix,1
1673,7.2,Netflix,1
1674,6.4,Netflix,1
1675,6.6,Netflix,1
1676,5.3,Netflix,1
1677,6.5,Netflix,1
1678,6.6,Netflix,1
1679,6.5,Netflix,1
1680,6.4,Netflix,1
1681,4.3,Netflix,1
1682,6.4,Netflix,1
1683,6.8,Netflix,1
1684,5.9,Netflix,1
1685,6.5,Netflix,1
1686,6.8,Netflix,1
1687,5.3,Netflix,1
1688,4.8,Netflix,1
1689,3.6,Netflix,1
1690,5.8,Netflix,1
1691,4.8,Netflix,1
1692,6.5,Netflix,1
1693,7.5,Netflix,1
1694,5.4,Netflix,1
1695,6,Netflix,1
1696,7.6,Netflix,1
1697,7.3,Netflix,1
1698,6.2,Netflix,1
1699,5.2,Netflix,1
1700,6.4,Netflix,1
1701,5.1,Netflix,1
1702,7.6,Netflix,1
1703,5.3,Netflix,1
1704,6.9,Netflix,1
1705,5.7,Netflix,1
1706,4.5,Netflix,1
1707,7.6,Netflix,1
1708,5.2,Netflix,1
1709,5.2,Netflix,1
1710,6.3,Netflix,1
1711,6.2,Netflix,1
1712,6.3,Netflix,1
1713,7.3,Netflix,1
1714,8.2,Netflix,1
1715,7,Netflix,1
1716,6.8,Netflix,1
1717,4.7,Netflix,1
1718,6.3,Netflix,1
1719,7.2,Netflix,1
1720,5.5,Netflix,1
1721,4.7,Netflix,1
1722,5.1,Netflix,1
1723,5.1,Netflix,1
1724,6.2,Netflix,1
1725,6.2,Netflix,1
1726,6.3,Netflix,1
1727,6.7,Netflix,1
1728,6.2,Netflix,1
1729,8.2,Netflix,1
1730,7.4,Netflix,1
1731,5,Netflix,1
1732,7.5,Netflix,1
1733,7.9,Netflix,1
1734,5.4,Netflix,1
1735,7,Netflix,1
1736,6.6,Netflix,1
1737,7.1,Netflix,1
1738,6.8,Netflix,1
1739,7.2,Netflix,1
1740,6.4,Netflix,1
1741,5.9,Netflix,1
1742,6.3,Netflix,1
1743,6.1,Netflix,1
1744,4.2,Netflix,1
1745,6,Netflix,1
1746,7.3,Netflix,1
1747,5.6,Netflix,1
1748,5.5,Netflix,1
1749,7,Netflix,1
1750,6.5,Netflix,1
1751,6.4,Netflix,1
1752,3.5,Netflix,1
1753,7.5,Netflix,1
1754,5.8,Netflix,1
1755,7,Netflix,1
1756,5.7,Netflix,1
1757,6.1,Netflix,1
1758,6.8,Netflix,1
1759,7.1,Netflix,1
1760,8,Netflix,1
1761,6.9,Netflix,1
1762,4.2,Netflix,1
1763,4.7,Netflix,1
1764,4.5,Netflix,1
1765,6.3,Netflix,1
1766,7.5,Netflix,1
1767,6.3,Netflix,1
1768,7.3,Netflix,1
1769,6.7,Netflix,1
1770,6,Netflix,1
1771,6.5,Netflix,1
1772,6.8,Netflix,1
1773,6.7,Netflix,1
1774,6.7,Netflix,1
1775,6.7,Netflix,1
1776,5.7,Netflix,1
1777,5.1,Netflix,1
1778,5.2,Netflix,1
1779,6.7,Netflix,1
1780,8.2,Netflix,1
1781,6.3,Netflix,1
1782,7.2,Netflix,1
1783,7.2,Netflix,1
1784,5.7,Netflix,1
1785,5.8,Netflix,1
1786,7.9,Netflix,1
1787,7.3,Netflix,1
1788,7,Netflix,1
1789,6.8,Netflix,1
1790,6.8,Netflix,1
1791,7.1,Netflix,1
1792,6.3,Netflix,1
1793,5.8,Netflix,1
1794,6.8,Netflix,1
1795,7.5,Netflix,1
1796,6.4,Netflix,1
1797,5.4,Netflix,1
1798,7.7,Netflix,1
1799,6.2,Netflix,1
1800,7.1,Netflix,1
1801,8.3,Netflix,1
1802,6.6,Netflix,1
1803,7.5,Netflix,1
1804,7,Netflix,1
1805,6.4,Netflix,1
1806,7.6,Netflix,1
1807,4.8,Netflix,1
1808,5.5,Netflix,1
1809,5.3,Netflix,1
1810,6.6,Netflix,1
1811,5.2,Netflix,1
1812,6.2,Netflix,1
1813,6.8,Netflix,1
1814,5.5,Netflix,1
1815,5.1,Netflix,1
1816,6.1,Netflix,1
1817,4.9,Netflix,1
1818,5.5,Netflix,1
1819,6.5,Netflix,1
1820,6.9,Netflix,1
1821,6.3,Netflix,1
1822,7.1,Netflix,1
1823,5.8,Netflix,1
1824,7.2,Netflix,1
1825,7.4,Netflix,1
1826,7.7,Netflix,1
1827,6.6,Netflix,1
1828,5.1,Netflix,1
1829,7.1,Netflix,1
1830,7.1,Netflix,1
1831,5.9,Netflix,1
1832,7.9,Netflix,1
1833,6.6,Netflix,1
1834,6,Netflix,1
1835,5.9,Netflix,1
1836,5.8,Netflix,1
1837,5.6,Netflix,1
1838,6.3,Netflix,1
1839,7.2,Netflix,1
1840,4.9,Netflix,1
1841,8.5,Netflix,1
1842,6.1,Netflix,1
1843,6.4,Netflix,1
1844,5.8,Netflix,1
1845,6.1,Netflix,1
1846,5.3,Netflix,1
1847,6.1,Netflix,1
1848,6.5,Netflix,1
1849,5.5,Netflix,1
1850,7.3,Netflix,1
1851,8,Netflix,1
1852,5.5,Netflix,1
1853,6,Netflix,1
1854,7.1,Netflix,1
1855,5.6,Netflix,1
1856,7.2,Netflix,1
1857,6.5,Netflix,1
1858,4.7,Netflix,1
1859,6.4,Netflix,1
1860,5.9,Netflix,1
1861,6.4,Netflix,1
1862,5.5,Netflix,1
1863,7.1,Netflix,1
1864,6.5,Netflix,1
1865,7.4,Netflix,1
1866,3.6,Netflix,1
1867,7.4,Netflix,1
1868,6.4,Netflix,1
1869,5.3,Netflix,1
1870,7.6,Netflix,1
1871,5.8,Netflix,1
1872,6.4,Netflix,1
1873,5,Netflix,1
1874,6.4,Netflix,1
1875,6.5,Netflix,1
1876,6.9,Netflix,1
1877,6.8,Netflix,1
1878,7.2,Netflix,1
1879,7.2,Netflix,1
1880,7.2,Netflix,1
1881,5.6,Netflix,1
1882,6,Netflix,1
1883,6.6,Netflix,1
1884,6.3,Netflix,1
1885,5.7,Netflix,1
1886,7.4,Netflix,1
1887,6.5,Netflix,1
1888,8.1,Netflix,1
1889,7.2,Netflix,1
1890,6.1,Netflix,1
1891,6.3,Netflix,1
1892,7.4,Netflix,1
1893,6.8,Netflix,1
1894,6.7,Netflix,1
1895,5.5,Netflix,1
1896,6.6,Netflix,1
1897,5.6,Netflix,1
1898,6.1,Netflix,1
1899,7.3,Netflix,1
1900,7.7,Netflix,1
1901,5.8,Netflix,1
1902,6.4,Netflix,1
1903,6.6,Netflix,1
1904,6.7,Netflix,1
1905,6.4,Netflix,1
1906,5.2,Netflix,1
1907,7.1,Netflix,1
1908,7.3,Netflix,1
1909,6.3,Netflix,1
1910,5.4,Netflix,1
1911,5.3,Netflix,1
1912,7.6,Netflix,1
1913,6.5,Netflix,1
1914,6.6,Netflix,1
1915,7.3,Netflix,1
1916,5.1,Netflix,1
1917,7.4,Netflix,1
1918,7.3,Netflix,1
1919,6.4,Netflix,1
1920,6.9,Netflix,1
1921,7.1,Netflix,1
1922,5.1,Netflix,1
1923,7.6,Netflix,1
1924,7.1,Netflix,1
1925,5.1,Netflix,1
1926,6.7,Netflix,1
1927,5.6,Netflix,1
1928,5.6,Netflix,1
1929,6.7,Netflix,1
1930,3.8,Netflix,1
1931,6.6,Netflix,1
1932,6.5,Netflix,1
1933,5.1,Netflix,1
1934,6.1,Netflix,1
1935,7.2,Netflix,1
1936,7.3,Netflix,1
1937,7,Netflix,1
1938,6.1,Netflix,1
1939,7.9,Netflix,1
1940,6.3,Netflix,1
1941,7.5,Netflix,1
1942,5.6,Netflix,1
1943,7.1,Netflix,1
1944,6.1,Netflix,1
1945,7.2,Netflix,1
1946,5.3,Netflix,1
1947,7.4,Netflix,1
1948,5.1,Netflix,1
1949,6.3,Netflix,1
1950,5.7,Netflix,1
1951,6.4,Netflix,1
1952,6.9,Netflix,1
1953,7.1,Netflix,1
1954,7.5,Netflix,1
1955,6.7,Netflix,1
1956,5.5,Netflix,1
1957,6.1,Netflix,1
1958,6.5,Netflix,1
1959,7.3,Netflix,1
1960,5.3,Netflix,1
1961,4.8,Netflix,1
1962,6.8,Netflix,1
1963,6.3,Netflix,1
1964,6.2,Netflix,1
1965,7.4,Netflix,1
1966,4.5,Netflix,1
1967,7.6,Netflix,1
1968,7.5,Netflix,1
1969,5.5,Netflix,1
1970,7.6,Netflix,1
1971,5.6,Netflix,1
1972,6.1,Netflix,1
1973,7.7,Netflix,1
1974,3.8,Netflix,1
1975,3.8,Netflix,1
1976,7.2,Netflix,1
1977,5.7,Netflix,1
1978,6.1,Netflix,1
1979,4.7,Netflix,1
1980,8.7,Netflix,1
1981,7.6,Netflix,1
1982,5.6,Netflix,1
1983,8.2,Netflix,1
1984,6.2,Netflix,1
1985,6.2,Netflix,1
1986,5.2,Netflix,1
1987,6.6,Netflix,1
1988,6,Netflix,1
1989,6.8,Netflix,1
1990,6.2,Netflix,1
1991,6.6,Netflix,1
1992,6.2,Netflix,1
1993,6.6,Netflix,1
1994,6,Netflix,1
1995,6.8,Netflix,1
1996,5.4,Netflix,1
1997,5.1,Netflix,1
1998,7.3,Netflix,1
1999,6.2,Netflix,1
2000,4.8,Netflix,1
2001,6.8,Netflix,1
2002,6.2,Netflix,1
2003,6.6,Netflix,1
2004,8,Netflix,1
2005,6.6,Netflix,1
2006,7.2,Netflix,1
2007,7.6,Netflix,1
2008,5.8,Netflix,1
2009,5.2,Netflix,1
2010,7.7,Netflix,1
2011,6.4,Netflix,1
2012,4.3,Netflix,1
2013,6.2,Netflix,1
2014,6,Netflix,1
2015,7.2,Netflix,1
2016,6.9,Netflix,1
2017,6.1,Netflix,1
2018,5.6,Netflix,1
2019,5.7,Netflix,1
2020,6,Netflix,1
2021,7.8,Netflix,1
2022,5.9,Netflix,1
2023,6.5,Netflix,1
2024,5.5,Netflix,1
2025,5.4,Netflix,1
2026,5.6,Netflix,1
2027,5.8,Netflix,1
2028,6.2,Netflix,1
2029,7.1,Netflix,1
2030,6.6,Netflix,1
2031,4.4,Netflix,1
2032,5.8,Netflix,1
2033,6.4,Netflix,1
2034,6.5,Netflix,1
2035,6.3,Netflix,1
2036,5.2,Netflix,1
2037,6.6,Netflix,1
2038,5.6,Netflix,1
2039,7.3,Netflix,1
2040,5.2,Netflix,1
2041,6.3,Netflix,1
2042,6,Netflix,1
2043,8.4,Netflix,1
2044,4.4,Netflix,1
2045,6.9,Netflix,1
2046,5.2,Netflix,1
2047,5.3,Netflix,1
2048,6.5,Netflix,1
2049,5.8,Netflix,1
2050,5.5,Netflix,1
2051,6.8,Netflix,1
2052,6.6,Netflix,1
2053,5.3,Netflix,1
2054,6.8,Netflix,1
2055,6.2,Netflix,1
2056,6.1,Netflix,1
2057,4.2,Netflix,1
2058,4.5,Netflix,1
2059,6.1,Netflix,1
2060,6.4,Netflix,1
2061,7,Netflix,1
2062,6.3,Netflix,1
2063,6.4,Netflix,1
2064,5.8,Netflix,1
2065,7.3,Netflix,1
2066,5.5,Netflix,1
2067,6.3,Netflix,1
2068,8,Netflix,1
2069,7.5,Netflix,1
2070,6.5,Netflix,1
2071,4.9,Netflix,1
2072,7.4,Netflix,1
2073,5.8,Netflix,1
2074,5.8,Netflix,1
2075,7.1,Netflix,1
2076,7.4,Netflix,1
2077,5.2,Netflix,1
2078,7.6,Netflix,1
2079,5.7,Netflix,1
2080,5.6,Netflix,1
2081,4.6,Netflix,1
2082,5.7,Netflix,1
2083,5.4,Netflix,1
2084,7,Netflix,1
2085,7.1,Netflix,1
2086,4.5,Netflix,1
2087,7.4,Netflix,1
2088,6.9,Netflix,1
2089,5.3,Netflix,1
2090,6.9,Netflix,1
2091,5.1,Netflix,1
2092,6.2,Netflix,1
2093,6.6,Netflix,1
